Average results by system

runName	query	F-measure (alpha=0.5)	precision	recall
random_08	liquid entertainment	0.00	0.54	0.00	463	0	3	251	206	3
random_08	lufthansa	0.48	0.48	0.48	472	222	238	6	4	2
random_08	luxor hotel and casino	0.48	0.44	0.52	474	108	101	102	118	45
random_08	lynx express	0.57	0.50	0.67	479	2	1	237	235	4
random_08	mack group	0.00	0.47	0.00	474	0	1	222	247	4
random_08	magnum research	0.55	0.47	0.65	468	17	9	205	222	15
random_08	mandalay bay resort and casino	0.50	0.48	0.52	484	180	169	54	62	19
random_08	marriott international	0.46	0.46	0.47	467	194	222	20	16	15
random_08	marvel comics	0.50	0.50	0.51	476	206	198	30	25	17
random_08	mdm (event agency)	0.60	0.49	0.76	475	16	5	218	232	4
random_08	mep	0.47	0.48	0.45	475	9	11	220	231	4
random_08	mercedes-benz	0.52	0.52	0.52	471	186	170	57	46	12
random_08	mercer consulting	0.49	0.48	0.50	462	8	8	216	226	4
random_08	mgm grand hotel and casino	0.47	0.46	0.49	480	87	92	135	124	42
random_08	mta bike plus (nyc)	0.47	0.44	0.50	481	81	82	133	149	36
random_08	nikon	0.49	0.49	0.49	449	216	223	4	1	5
random_08	nordic airways	0.52	0.48	0.56	476	5	4	225	242	0
random_08	philips	0.51	0.50	0.52	446	186	174	39	40	7
random_08	pierce manufacturing	0.68	0.51	1.00	465	1	0	237	227	0
random_08	pioner company	0.46	0.50	0.42	462	14	19	219	206	4
random_08	renaissance technologies	0.65	0.48	1.00	470	1	0	226	241	2
random_08	renault	0.47	0.47	0.48	425	194	210	5	5	11
random_08	shin corporation	0.65	0.49	1.00	488	2	0	235	236	15
random_08	smarter travel	0.61	0.49	0.80	452	4	1	218	228	1
random_08	southwest airlines	0.51	0.49	0.54	468	71	61	158	171	7
random_08	yamaha	0.49	0.47	0.50	489	224	227	8	11	19
random_09	alcatel	0.48	0.48	0.48	481	220	240	11	6	4
random_09	amadeus_it_group	0.45	0.48	0.42	481	27	37	202	215	0
random_09	apollo hospitals	0.60	0.55	0.67	450	6	3	242	194	5
random_09	armani	0.50	0.49	0.52	466	170	159	59	60	18
random_09	barclays	0.52	0.51	0.53	476	178	157	66	67	8
random_09	bart	0.51	0.51	0.52	480	113	103	130	118	16
random_09	bayer	0.50	0.48	0.51	450	148	144	70	78	10
random_09	blockbuster inc.	0.48	0.47	0.50	476	157	157	67	76	19
random_09	boingo (wifi for travelers)	0.47	0.46	0.48	448	88	97	119	136	8
random_09	bulldog solutions	0.51	0.53	0.50	451	1	1	236	212	1
random_09	cadillac	0.48	0.48	0.49	482	144	151	87	85	15
random_09	craft magazine	0.56	0.49	0.67	467	6	3	221	235	2
random_09	delta holding	0.00	0.53	0.00	484	0	0	258	221	5
random_09	dunlop	0.48	0.47	0.50	464	54	55	162	186	7
random_09	edmunds.com	0.49	0.48	0.51	445	80	76	132	148	9
random_09	elf corporation	0.45	0.47	0.43	489	6	8	222	246	7
random_09	emperor entertainment group	0.33	0.49	0.25	490	2	6	237	245	0
random_09	fender	0.53	0.51	0.55	471	165	137	74	78	17
random_09	folio_corporation	0.39	0.47	0.33	473	2	4	220	229	18
random_09	foxtel	0.49	0.48	0.49	499	237	242	2	4	14
random_09	fujitsu	0.50	0.49	0.51	457	209	204	17	20	7
random_09	harpers	0.49	0.49	0.49	495	88	93	154	143	17
random_09	impulse (records )	0.44	0.50	0.40	454	6	9	220	219	0
random_09	lamborghini	0.47	0.46	0.47	407	177	199	10	12	9
random_09	land rover	0.49	0.49	0.50	450	136	137	85	80	12
random_09	linux	0.47	0.47	0.47	387	176	202	4	2	3
random_09	liquid entertainment	0.40	0.49	0.33	463	1	2	226	231	3
random_09	lufthansa	0.51	0.51	0.50	472	232	228	9	1	2
random_09	luxor hotel and casino	0.50	0.47	0.54	474	112	97	113	107	45
random_09	lynx express	0.00	0.48	0.00	479	0	3	232	240	4
random_09	mack group	0.66	0.50	1.00	474	1	0	235	234	4
random_09	magnum research	0.53	0.50	0.58	468	15	11	217	210	15
random_09	mandalay bay resort and casino	0.50	0.49	0.50	484	176	173	60	56	19
random_09	marriott international	0.55	0.55	0.56	467	233	183	22	14	15
random_09	marvel comics	0.48	0.47	0.49	476	199	205	26	29	17
random_09	mdm (event agency)	0.47	0.47	0.48	475	10	11	211	239	4
random_09	mep	0.57	0.51	0.65	475	13	7	227	224	4
random_09	mercedes-benz	0.48	0.49	0.48	471	171	185	58	45	12
random_09	mercer consulting	0.53	0.51	0.56	462	9	7	226	216	4
random_09	mgm grand hotel and casino	0.48	0.46	0.50	480	89	90	132	127	42
random_09	mta bike plus (nyc)	0.48	0.47	0.48	481	79	84	147	135	36
random_09	nikon	0.51	0.51	0.52	449	227	212	1	4	5
random_09	nordic airways	0.55	0.47	0.67	476	6	3	220	247	0
random_09	philips	0.51	0.51	0.52	446	186	174	42	37	7
random_09	pierce manufacturing	0.63	0.46	1.00	465	1	0	212	252	0
random_09	pioner company	0.48	0.48	0.48	462	16	17	208	217	4
random_09	renaissance technologies	0.64	0.47	1.00	470	1	0	220	247	2
random_09	renault	0.53	0.53	0.54	425	217	187	7	3	11
random_09	shin corporation	0.67	0.51	1.00	488	2	0	245	226	15
random_09	smarter travel	0.60	0.48	0.80	452	4	1	213	233	1
random_09	southwest airlines	0.50	0.48	0.52	468	68	64	157	172	7
random_09	yamaha	0.47	0.46	0.48	489	218	233	9	10	19
random_10	alcatel	0.49	0.48	0.49	481	226	234	5	12	4
random_10	amadeus_it_group	0.49	0.49	0.48	481	31	33	203	214	0
random_10	apollo hospitals	0.40	0.49	0.33	450	3	6	216	220	5
random_10	armani	0.52	0.52	0.52	466	171	158	71	48	18
random_10	barclays	0.47	0.46	0.48	476	162	173	57	76	8
random_10	bart	0.48	0.49	0.47	480	101	115	132	116	16
random_10	bayer	0.50	0.50	0.50	450	147	145	78	70	10
random_10	blockbuster inc.	0.50	0.48	0.53	476	165	149	64	79	19
random_10	boingo (wifi for travelers)	0.53	0.52	0.54	448	99	86	136	119	8
random_10	bulldog solutions	0.00	0.51	0.00	451	0	2	232	216	1
random_10	cadillac	0.50	0.50	0.51	482	151	144	88	84	15
random_10	craft magazine	0.30	0.45	0.22	467	2	7	207	249	2
random_10	delta holding	0.00	0.48	0.00	484	0	0	233	246	5
random_10	dunlop	0.54	0.52	0.57	464	62	47	180	168	7
random_10	edmunds.com	0.50	0.50	0.50	445	78	78	146	134	9
random_10	elf corporation	0.51	0.52	0.50	489	7	7	246	222	7
random_10	emperor entertainment group	0.55	0.49	0.63	490	5	3	237	245	0
random_10	fender	0.52	0.51	0.53	471	160	142	79	73	17
random_10	folio_corporation	0.49	0.49	0.50	473	3	3	228	221	18
random_10	foxtel	0.52	0.51	0.53	499	253	226	3	3	14
random_10	fujitsu	0.49	0.49	0.49	457	202	211	20	17	7
random_10	harpers	0.50	0.48	0.52	495	94	87	142	155	17
random_10	impulse (records )	0.57	0.54	0.60	454	9	6	236	203	0
random_10	lamborghini	0.49	0.48	0.49	407	186	190	10	12	9
random_10	land rover	0.47	0.48	0.47	450	128	145	86	79	12
random_10	linux	0.48	0.48	0.48	387	183	195	4	2	3
random_10	liquid entertainment	0.38	0.44	0.33	463	1	2	203	254	3
random_10	lufthansa	0.50	0.50	0.50	472	229	231	6	4	2
random_10	luxor hotel and casino	0.47	0.46	0.48	474	100	109	118	102	45
random_10	lynx express	0.40	0.50	0.33	479	1	2	237	235	4
random_10	mack group	0.65	0.48	1.00	474	1	0	225	244	4
random_10	magnum research	0.46	0.51	0.42	468	11	15	229	198	15
random_10	mandalay bay resort and casino	0.49	0.47	0.50	484	175	174	54	62	19
random_10	marriott international	0.49	0.48	0.50	467	207	209	16	20	15
random_10	marvel comics	0.46	0.45	0.46	476	187	217	28	27	17
random_10	mdm (event agency)	0.60	0.50	0.76	475	16	5	220	230	4
random_10	mep	0.57	0.51	0.65	475	13	7	230	221	4
random_10	mercedes-benz	0.48	0.49	0.47	471	168	188	61	42	12
random_10	mercer consulting	0.53	0.50	0.56	462	9	7	221	221	4
random_10	mgm grand hotel and casino	0.47	0.46	0.48	480	86	93	136	123	42
random_10	mta bike plus (nyc)	0.46	0.42	0.50	481	82	81	121	161	36
random_10	nikon	0.50	0.50	0.51	449	223	216	2	3	5
random_10	nordic airways	0.46	0.47	0.44	476	4	5	219	248	0
random_10	philips	0.45	0.45	0.46	446	165	195	36	43	7
random_10	pierce manufacturing	0.65	0.48	1.00	465	1	0	223	241	0
random_10	pioner company	0.51	0.54	0.48	462	16	17	232	193	4
random_10	renaissance technologies	0.69	0.53	1.00	470	1	0	246	221	2
random_10	renault	0.45	0.44	0.46	425	184	220	5	5	11
random_10	shin corporation	0.00	0.48	0.00	488	0	2	232	239	15
random_10	smarter travel	0.63	0.52	0.80	452	4	1	232	214	1
random_10	southwest airlines	0.49	0.50	0.48	468	64	68	172	157	7
random_10	yamaha	0.44	0.43	0.45	489	202	249	8	11	19
random_11	alcatel	0.50	0.49	0.50	481	231	229	6	11	4
random_11	amadeus_it_group	0.47	0.52	0.42	481	27	37	224	193	0
random_11	apollo hospitals	0.30	0.47	0.22	450	2	7	210	226	5
random_11	armani	0.49	0.48	0.50	466	163	166	61	58	18
random_11	barclays	0.51	0.51	0.51	476	172	163	70	63	8
random_11	bart	0.54	0.53	0.55	480	118	98	135	113	16
random_11	bayer	0.48	0.49	0.47	450	138	154	81	67	10
random_11	blockbuster inc.	0.52	0.51	0.53	476	165	149	76	67	19
random_11	boingo (wifi for travelers)	0.49	0.47	0.51	448	94	91	116	139	8
random_11	bulldog solutions	0.51	0.53	0.50	451	1	1	236	212	1
random_11	cadillac	0.50	0.49	0.52	482	153	142	82	90	15
random_11	craft magazine	0.57	0.50	0.67	467	6	3	226	230	2
random_11	delta holding	0.00	0.46	0.00	484	0	0	225	254	5
random_11	dunlop	0.43	0.46	0.40	464	44	65	171	177	7
random_11	edmunds.com	0.51	0.49	0.54	445	84	72	135	145	9
random_11	elf corporation	0.51	0.52	0.50	489	7	7	246	222	7
random_11	emperor entertainment group	0.50	0.50	0.50	490	4	4	242	240	0
random_11	fender	0.52	0.51	0.53	471	160	142	81	71	17
random_11	folio_corporation	0.49	0.48	0.50	473	3	3	222	227	18
random_11	foxtel	0.48	0.47	0.49	499	233	246	2	4	14
random_11	fujitsu	0.55	0.55	0.55	457	228	185	23	14	7
random_11	harpers	0.52	0.52	0.53	495	96	85	159	138	17
random_11	impulse (records )	0.48	0.49	0.47	454	7	8	217	222	0
random_11	lamborghini	0.51	0.50	0.52	407	194	182	11	11	9
random_11	land rover	0.51	0.49	0.53	450	146	127	75	90	12
random_11	linux	0.51	0.50	0.51	387	192	186	3	3	3
random_11	liquid entertainment	0.00	0.50	0.00	463	0	3	231	226	3
random_11	lufthansa	0.52	0.51	0.52	472	238	222	5	5	2
random_11	luxor hotel and casino	0.43	0.42	0.43	474	90	119	111	109	45
random_11	lynx express	0.56	0.49	0.67	479	2	1	231	241	4
random_11	mack group	0.65	0.49	1.00	474	1	0	229	240	4
random_11	magnum research	0.48	0.49	0.46	468	12	14	217	210	15
random_11	mandalay bay resort and casino	0.45	0.44	0.48	484	166	183	45	71	19
random_11	marriott international	0.47	0.46	0.47	467	196	220	20	16	15
random_11	marvel comics	0.50	0.48	0.51	476	205	199	25	30	17
random_11	mdm (event agency)	0.49	0.50	0.48	475	10	11	227	223	4
random_11	mep	0.41	0.51	0.35	475	7	13	235	216	4
random_11	mercedes-benz	0.52	0.52	0.52	471	186	170	60	43	12
random_11	mercer consulting	0.53	0.51	0.56	462	9	7	226	216	4
random_11	mgm grand hotel and casino	0.48	0.47	0.49	480	88	91	139	120	42
random_11	mta bike plus (nyc)	0.47	0.46	0.47	481	77	86	144	138	36
random_11	nikon	0.48	0.48	0.48	449	211	228	3	2	5
random_11	nordic airways	0.58	0.51	0.67	476	6	3	239	228	0
random_11	philips	0.47	0.47	0.46	446	166	194	44	35	7
random_11	pierce manufacturing	0.72	0.56	1.00	465	1	0	258	206	0
random_11	pioner company	0.48	0.52	0.45	462	15	18	225	200	4
random_11	renaissance technologies	0.66	0.49	1.00	470	1	0	230	237	2
random_11	renault	0.48	0.47	0.48	425	195	209	6	4	11
random_11	shin corporation	0.00	0.48	0.00	488	0	2	236	235	15
random_11	smarter travel	0.29	0.53	0.20	452	1	4	239	207	1
random_11	southwest airlines	0.52	0.50	0.54	468	71	61	163	166	7
random_11	yamaha	0.48	0.47	0.49	489	220	231	11	8	19
random_12	alcatel	0.52	0.52	0.52	481	241	219	8	9	4
random_12	amadeus_it_group	0.48	0.47	0.48	481	31	33	196	221	0
random_12	apollo hospitals	0.62	0.52	0.78	450	7	2	227	209	5
random_12	armani	0.50	0.48	0.52	466	171	158	54	65	18
random_12	barclays	0.50	0.51	0.49	476	164	171	77	56	8
random_12	bart	0.54	0.53	0.55	480	119	97	136	112	16
random_12	bayer	0.45	0.46	0.44	450	129	163	80	68	10
random_12	blockbuster inc.	0.49	0.48	0.51	476	161	153	66	77	19
random_12	boingo (wifi for travelers)	0.50	0.48	0.51	448	95	90	122	133	8
random_12	bulldog solutions	0.66	0.49	1.00	451	2	0	218	230	1
random_12	cadillac	0.49	0.48	0.50	482	147	148	82	90	15
random_12	craft magazine	0.30	0.48	0.22	467	2	7	224	232	2
random_12	delta holding	0.00	0.50	0.00	484	0	0	240	239	5
random_12	dunlop	0.49	0.51	0.48	464	52	57	185	163	7
random_12	edmunds.com	0.49	0.49	0.49	445	76	80	140	140	9
random_12	elf corporation	0.46	0.43	0.50	489	7	7	202	266	7
random_12	emperor entertainment group	0.34	0.51	0.25	490	2	6	248	234	0
random_12	fender	0.50	0.48	0.53	471	159	143	66	86	17
random_12	folio_corporation	0.40	0.50	0.33	473	2	4	234	215	18
random_12	foxtel	0.48	0.48	0.49	499	235	244	3	3	14
random_12	fujitsu	0.47	0.47	0.47	457	195	218	18	19	7
random_12	harpers	0.44	0.44	0.43	495	78	103	141	156	17
random_12	impulse (records )	0.52	0.50	0.53	454	8	7	219	220	0
random_12	lamborghini	0.49	0.48	0.50	407	187	189	8	14	9
random_12	land rover	0.50	0.49	0.51	450	138	135	84	81	12
random_12	linux	0.48	0.47	0.48	387	181	197	2	4	3
random_12	liquid entertainment	0.40	0.50	0.33	463	1	2	229	228	3
random_12	lufthansa	0.51	0.50	0.51	472	235	225	2	8	2
random_12	luxor hotel and casino	0.50	0.48	0.52	474	108	101	119	101	45
random_12	lynx express	0.39	0.48	0.33	479	1	2	230	242	4
random_12	mack group	0.00	0.50	0.00	474	0	1	239	230	4
random_12	magnum research	0.47	0.45	0.50	468	13	13	196	231	15
random_12	mandalay bay resort and casino	0.47	0.47	0.47	484	164	185	62	54	19
random_12	marriott international	0.49	0.49	0.50	467	209	207	18	18	15
random_12	marvel comics	0.48	0.47	0.49	476	197	207	29	26	17
random_12	mdm (event agency)	0.57	0.52	0.62	475	13	8	234	216	4
random_12	mep	0.48	0.52	0.45	475	9	11	237	214	4
random_12	mercedes-benz	0.42	0.41	0.42	471	151	205	44	59	12
random_12	mercer consulting	0.51	0.52	0.50	462	8	8	233	209	4
random_12	mgm grand hotel and casino	0.42	0.43	0.41	480	73	106	132	127	42
random_12	mta bike plus (nyc)	0.50	0.47	0.53	481	87	76	141	141	36
random_12	nikon	0.51	0.51	0.51	449	226	213	5	0	5
random_12	nordic airways	0.55	0.46	0.67	476	6	3	214	253	0
random_12	philips	0.50	0.51	0.50	446	179	181	47	32	7
random_12	pierce manufacturing	0.00	0.47	0.00	465	0	1	220	244	0
random_12	pioner company	0.40	0.49	0.33	462	11	22	214	211	4
random_12	renaissance technologies	0.66	0.49	1.00	470	1	0	230	237	2
random_12	renault	0.49	0.48	0.50	425	204	200	2	8	11
random_12	shin corporation	0.66	0.50	1.00	488	2	0	240	231	15
random_12	smarter travel	0.28	0.46	0.20	452	1	4	205	241	1
random_12	southwest airlines	0.50	0.50	0.51	468	67	65	166	163	7
random_12	yamaha	0.46	0.45	0.47	489	211	240	10	9	19
random_13	alcatel	0.50	0.50	0.50	481	230	230	10	7	4
random_13	amadeus_it_group	0.53	0.52	0.55	481	35	29	213	204	0
random_13	apollo hospitals	0.46	0.47	0.44	450	4	5	208	228	5
random_13	armani	0.51	0.50	0.52	466	171	158	61	58	18
random_13	barclays	0.45	0.44	0.46	476	154	181	54	79	8
random_13	bart	0.43	0.45	0.42	480	90	126	125	123	16
random_13	bayer	0.46	0.45	0.47	450	138	154	64	84	10
random_13	blockbuster inc.	0.47	0.45	0.50	476	156	158	60	83	19
random_13	boingo (wifi for travelers)	0.50	0.48	0.52	448	97	88	119	136	8
random_13	bulldog solutions	0.49	0.48	0.50	451	1	1	216	232	1
random_13	cadillac	0.48	0.46	0.49	482	144	151	80	92	15
random_13	craft magazine	0.52	0.49	0.56	467	5	4	223	233	2
random_13	delta holding	0.00	0.49	0.00	484	0	0	236	243	5
random_13	dunlop	0.45	0.44	0.47	464	51	58	154	194	7
random_13	edmunds.com	0.51	0.49	0.54	445	84	72	134	146	9
random_13	elf corporation	0.41	0.49	0.36	489	5	9	237	231	7
random_13	emperor entertainment group	0.58	0.54	0.63	490	5	3	259	223	0
random_13	fender	0.49	0.48	0.49	471	147	155	81	71	17
random_13	folio_corporation	0.25	0.49	0.17	473	1	5	229	220	18
random_13	foxtel	0.50	0.49	0.51	499	243	236	2	4	14
random_13	fujitsu	0.50	0.49	0.50	457	207	206	18	19	7
random_13	harpers	0.47	0.46	0.49	495	89	92	138	159	17
random_13	impulse (records )	0.47	0.48	0.47	454	7	8	210	229	0
random_13	lamborghini	0.50	0.49	0.51	407	193	183	6	16	9
random_13	land rover	0.47	0.46	0.47	450	129	144	80	85	12
random_13	linux	0.54	0.54	0.54	387	204	174	4	2	3
random_13	liquid entertainment	0.00	0.49	0.00	463	0	3	228	229	3
random_13	lufthansa	0.53	0.53	0.53	472	245	215	4	6	2
random_13	luxor hotel and casino	0.49	0.46	0.52	474	109	100	109	111	45
random_13	lynx express	0.54	0.45	0.67	479	2	1	213	259	4
random_13	mack group	0.00	0.50	0.00	474	0	1	239	230	4
random_13	magnum research	0.48	0.50	0.46	468	12	14	221	206	15
random_13	mandalay bay resort and casino	0.52	0.51	0.53	484	184	165	64	52	19
random_13	marriott international	0.51	0.51	0.50	467	210	206	29	7	15
random_13	marvel comics	0.44	0.43	0.44	476	178	226	28	27	17
random_13	mdm (event agency)	0.46	0.50	0.43	475	9	12	228	222	4
random_13	mep	0.53	0.47	0.60	475	12	8	213	238	4
random_13	mercedes-benz	0.49	0.49	0.49	471	175	181	55	48	12
random_13	mercer consulting	0.49	0.47	0.50	462	8	8	211	231	4
random_13	mgm grand hotel and casino	0.47	0.44	0.49	480	88	91	124	135	42
random_13	mta bike plus (nyc)	0.47	0.46	0.49	481	80	83	140	142	36
random_13	nikon	0.50	0.49	0.50	449	219	220	2	3	5
random_13	nordic airways	0.61	0.50	0.78	476	7	2	229	238	0
random_13	philips	0.52	0.52	0.53	446	190	170	40	39	7
random_13	pierce manufacturing	0.00	0.48	0.00	465	0	1	224	240	0
random_13	pioner company	0.47	0.48	0.45	462	15	18	208	217	4
random_13	renaissance technologies	0.00	0.51	0.00	470	0	1	239	228	2
random_13	renault	0.51	0.51	0.52	425	210	194	6	4	11
random_13	shin corporation	0.68	0.51	1.00	488	2	0	248	223	15
random_13	smarter travel	0.64	0.53	0.80	452	4	1	234	212	1
random_13	southwest airlines	0.51	0.51	0.51	468	67	65	174	155	7
random_13	yamaha	0.51	0.50	0.52	489	235	216	10	9	19
random_14	alcatel	0.53	0.53	0.52	481	241	219	13	4	4
random_14	amadeus_it_group	0.52	0.51	0.53	481	34	30	212	205	0
random_14	apollo hospitals	0.54	0.52	0.56	450	5	4	230	206	5
random_14	armani	0.51	0.50	0.52	466	170	159	61	58	18
random_14	barclays	0.51	0.51	0.52	476	173	162	68	65	8
random_14	bart	0.47	0.48	0.46	480	99	117	129	119	16
random_14	bayer	0.46	0.46	0.45	450	132	160	75	73	10
random_14	blockbuster inc.	0.51	0.51	0.51	476	160	154	84	59	19
random_14	boingo (wifi for travelers)	0.49	0.50	0.49	448	90	95	134	121	8
random_14	bulldog solutions	0.00	0.49	0.00	451	0	2	223	225	1
random_14	cadillac	0.50	0.50	0.50	482	147	148	94	78	15
random_14	craft magazine	0.40	0.49	0.33	467	3	6	224	232	2
random_14	delta holding	0.00	0.49	0.00	484	0	0	235	244	5
random_14	dunlop	0.44	0.46	0.42	464	46	63	169	179	7
random_14	edmunds.com	0.49	0.49	0.50	445	78	78	140	140	9
random_14	elf corporation	0.54	0.51	0.57	489	8	6	239	229	7
random_14	emperor entertainment group	0.34	0.51	0.25	490	2	6	249	233	0
random_14	fender	0.45	0.43	0.47	471	142	160	61	91	17
random_14	folio_corporation	0.00	0.44	0.00	473	0	6	207	242	18
random_14	foxtel	0.52	0.51	0.52	499	251	228	3	3	14
random_14	fujitsu	0.51	0.50	0.52	457	213	200	14	23	7
random_14	harpers	0.50	0.48	0.52	495	94	87	145	152	17
random_14	impulse (records )	0.52	0.51	0.53	454	8	7	225	214	0
random_14	lamborghini	0.49	0.48	0.50	407	188	188	8	14	9
random_14	land rover	0.53	0.52	0.54	450	147	126	85	80	12
random_14	linux	0.50	0.50	0.51	387	191	187	2	4	3
random_14	liquid entertainment	0.39	0.48	0.33	463	1	2	222	235	3
random_14	lufthansa	0.49	0.49	0.49	472	224	236	5	5	2
random_14	luxor hotel and casino	0.51	0.46	0.57	474	120	89	100	120	45
random_14	lynx express	0.57	0.49	0.67	479	2	1	235	237	4
random_14	mack group	0.00	0.50	0.00	474	0	1	238	231	4
random_14	magnum research	0.52	0.50	0.54	468	14	12	218	209	15
random_14	mandalay bay resort and casino	0.50	0.49	0.50	484	174	175	64	52	19
random_14	marriott international	0.47	0.46	0.48	467	200	216	15	21	15
random_14	marvel comics	0.50	0.49	0.52	476	209	195	25	30	17
random_14	mdm (event agency)	0.44	0.51	0.38	475	8	13	234	216	4
random_14	mep	0.52	0.49	0.55	475	11	9	223	228	4
random_14	mercedes-benz	0.50	0.50	0.49	471	176	180	59	44	12
random_14	mercer consulting	0.46	0.49	0.44	462	7	9	221	221	4
random_14	mgm grand hotel and casino	0.47	0.45	0.49	480	87	92	127	132	42
random_14	mta bike plus (nyc)	0.45	0.47	0.44	481	72	91	152	130	36
random_14	nikon	0.50	0.50	0.50	449	221	218	3	2	5
random_14	nordic airways	0.52	0.48	0.56	476	5	4	225	242	0
random_14	philips	0.47	0.46	0.47	446	169	191	37	42	7
random_14	pierce manufacturing	0.69	0.52	1.00	465	1	0	243	221	0
random_14	pioner company	0.44	0.47	0.42	462	14	19	202	223	4
random_14	renaissance technologies	0.70	0.54	1.00	470	1	0	251	216	2
random_14	renault	0.49	0.48	0.50	425	203	201	3	7	11
random_14	shin corporation	0.49	0.48	0.50	488	1	1	234	237	15
random_14	smarter travel	0.61	0.49	0.80	452	4	1	216	230	1
random_14	southwest airlines	0.47	0.49	0.45	468	60	72	170	159	7
random_14	yamaha	0.48	0.47	0.49	489	220	231	11	8	19
random_15	alcatel	0.50	0.50	0.50	481	229	231	11	6	4
random_15	amadeus_it_group	0.56	0.52	0.61	481	39	25	211	206	0
random_15	apollo hospitals	0.46	0.47	0.44	450	4	5	209	227	5
random_15	armani	0.47	0.45	0.49	466	161	168	51	68	18
random_15	barclays	0.51	0.50	0.51	476	171	164	67	66	8
random_15	bart	0.45	0.43	0.47	480	102	114	104	144	16
random_15	bayer	0.49	0.49	0.50	450	146	146	74	74	10
random_15	blockbuster inc.	0.47	0.46	0.47	476	149	165	69	74	19
random_15	boingo (wifi for travelers)	0.46	0.48	0.44	448	82	103	133	122	8
random_15	bulldog solutions	0.50	0.50	0.50	451	1	1	226	222	1
random_15	cadillac	0.50	0.50	0.50	482	147	148	93	79	15
random_15	craft magazine	0.56	0.48	0.67	467	6	3	217	239	2
random_15	delta holding	0.00	0.49	0.00	484	0	0	238	241	5
random_15	dunlop	0.51	0.49	0.53	464	58	51	171	177	7
random_15	edmunds.com	0.51	0.51	0.51	445	80	76	148	132	9
random_15	elf corporation	0.41	0.48	0.36	489	5	9	229	239	7
random_15	emperor entertainment group	0.55	0.50	0.63	490	5	3	239	243	0
random_15	fender	0.48	0.47	0.49	471	148	154	73	79	17
random_15	folio_corporation	0.62	0.49	0.83	473	5	1	228	221	18
random_15	foxtel	0.47	0.46	0.48	499	228	251	4	2	14
random_15	fujitsu	0.49	0.49	0.50	457	205	208	19	18	7
random_15	harpers	0.51	0.49	0.52	495	94	87	150	147	17
random_15	impulse (records )	0.45	0.51	0.40	454	6	9	224	215	0
random_15	lamborghini	0.47	0.46	0.48	407	179	197	10	12	9
random_15	land rover	0.53	0.53	0.54	450	147	126	92	73	12
random_15	linux	0.48	0.47	0.48	387	181	197	2	4	3
random_15	liquid entertainment	0.57	0.49	0.67	463	2	1	227	230	3
random_15	lufthansa	0.50	0.50	0.50	472	230	230	5	5	2
random_15	luxor hotel and casino	0.49	0.47	0.51	474	107	102	118	102	45
random_15	lynx express	0.41	0.53	0.33	479	1	2	252	220	4
random_15	mack group	0.00	0.52	0.00	474	0	1	245	224	4
random_15	magnum research	0.47	0.48	0.46	468	12	14	214	213	15
random_15	mandalay bay resort and casino	0.52	0.49	0.54	484	189	160	50	66	19
random_15	marriott international	0.52	0.51	0.53	467	219	197	17	19	15
random_15	marvel comics	0.44	0.43	0.45	476	181	223	26	29	17
random_15	mdm (event agency)	0.49	0.51	0.48	475	10	11	233	217	4
random_15	mep	0.48	0.52	0.45	475	9	11	236	215	4
random_15	mercedes-benz	0.50	0.49	0.52	471	184	172	45	58	12
random_15	mercer consulting	0.50	0.50	0.50	462	8	8	223	219	4
random_15	mgm grand hotel and casino	0.46	0.42	0.51	480	92	87	111	148	42
random_15	mta bike plus (nyc)	0.49	0.48	0.50	481	81	82	152	130	36
random_15	nikon	0.49	0.49	0.49	449	216	223	2	3	5
random_15	nordic airways	0.39	0.47	0.33	476	3	6	219	248	0
random_15	philips	0.49	0.48	0.50	446	179	181	36	43	7
random_15	pierce manufacturing	0.63	0.46	1.00	465	1	0	214	250	0
random_15	pioner company	0.52	0.47	0.58	462	19	14	198	227	4
random_15	renaissance technologies	0.00	0.50	0.00	470	0	1	233	234	2
random_15	renault	0.53	0.52	0.53	425	216	188	6	4	11
random_15	shin corporation	0.63	0.47	1.00	488	2	0	225	246	15
random_15	smarter travel	0.44	0.48	0.40	452	2	3	217	229	1
random_15	southwest airlines	0.47	0.49	0.45	468	59	73	170	159	7
random_15	yamaha	0.44	0.42	0.45	489	203	248	4	15	19
random_16	alcatel	0.50	0.51	0.50	481	232	228	11	6	4
random_16	amadeus_it_group	0.49	0.51	0.47	481	30	34	217	200	0
random_16	apollo hospitals	0.52	0.49	0.56	450	5	4	214	222	5
random_16	armani	0.48	0.47	0.49	466	160	169	58	61	18
random_16	barclays	0.44	0.43	0.44	476	147	188	60	73	8
random_16	bart	0.48	0.47	0.48	480	104	112	123	125	16
random_16	bayer	0.49	0.50	0.49	450	143	149	81	67	10
random_16	blockbuster inc.	0.52	0.51	0.53	476	166	148	75	68	19
random_16	boingo (wifi for travelers)	0.46	0.48	0.44	448	82	103	133	122	8
random_16	bulldog solutions	0.51	0.52	0.50	451	1	1	235	213	1
random_16	cadillac	0.47	0.47	0.47	482	139	156	88	84	15
random_16	craft magazine	0.54	0.52	0.56	467	5	4	240	216	2
random_16	delta holding	0.00	0.47	0.00	484	0	0	228	251	5
random_16	dunlop	0.50	0.53	0.47	464	51	58	194	154	7
random_16	edmunds.com	0.47	0.47	0.47	445	74	82	137	143	9
random_16	elf corporation	0.63	0.50	0.86	489	12	2	231	237	7
